id,question,answer,gpt4_ground_truth,strategy
nq_3571,who has a ring of power in lotr?,Galadriel,Yes,plausibleqa
nq_3571,who has a ring of power in lotr?,Elrond,Yes,plausibleqa
nq_3571,who has a ring of power in lotr?,Aragorn,No,plausibleqa
nq_3571,who has a ring of power in lotr?,Legolas,No,plausibleqa
nq_3571,who has a ring of power in lotr?,Gimli,No,plausibleqa
nq_3571,who has a ring of power in lotr?,Boromir,No,plausibleqa
nq_3571,who has a ring of power in lotr?,Tom Bombadil,No,plausibleqa
nq_3571,who has a ring of power in lotr?,Radagast,No,plausibleqa
nq_3571,who has a ring of power in lotr?,Celebrimbor,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Surrealism,Yes,plausibleqa
webq_1489,what type of art does marc chagall do?,Modernism,Yes,plausibleqa
webq_1489,what type of art does marc chagall do?,Expressionism,Yes,plausibleqa
webq_1489,what type of art does marc chagall do?,stained glass windows,Yes,plausibleqa
webq_1489,what type of art does marc chagall do?,Fauvism,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Cubism,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Folk Art,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Abstract Art,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Romanticism,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Symbolism,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Naive Art,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Art Nouveau,No,plausibleqa
webq_1489,what type of art does marc chagall do?,Magical Realism,No,plausibleqa
webq_71,who is moira en x men?,Mutant,Yes,plausibleqa
webq_71,who is moira en x men?,"Moira MacTaggert, a longtime X-Men ally and geneticist from Muir Island in the comics",Yes,plausibleqa
webq_71,who is moira en x men?,"Moira X, the retconned mutant version with reincarnation powers in the House of X/Powers of X era",Yes,plausibleqa
webq_71,who is moira en x men?,"Moira MacTaggert (film), a CIA agent ally in the Fox X-Men movies portrayed by Rose Byrne",Yes,plausibleqa
webq_71,who is moira en x men?,Scientist,No,plausibleqa
webq_71,who is moira en x men?,Geneticist,No,plausibleqa
webq_71,who is moira en x men?,Researcher,No,plausibleqa
webq_71,who is moira en x men?,Doctor,No,plausibleqa
webq_71,who is moira en x men?,Professor,No,plausibleqa
webq_71,who is moira en x men?,X-Men Ally,No,plausibleqa
webq_71,who is moira en x men?,Human Rights Activist,No,plausibleqa
webq_71,who is moira en x men?,Politician,No,plausibleqa
webq_71,who is moira en x men?,Businesswoman,No,plausibleqa
webq_71,who is moira en x men?,Philanthropist,No,plausibleqa
nq_641,who played in last train from gun hill?,Val Avery,Yes,plausibleqa
nq_641,who played in last train from gun hill?,Kirk Douglas,Yes,plausibleqa
nq_641,who played in last train from gun hill?,Anthony Quinn,Yes,plausibleqa
nq_641,who played in last train from gun hill?,Earl Holliman,Yes,plausibleqa
nq_641,who played in last train from gun hill?,Charles Bronson,No,plausibleqa
nq_641,who played in last train from gun hill?,Brian G. Hutton,No,plausibleqa
nq_641,who played in last train from gun hill?,Brad Dexter,No,plausibleqa
nq_641,who played in last train from gun hill?,Ziva Rodann,No,plausibleqa
nq_641,who played in last train from gun hill?,Bing Russell,No,plausibleqa
nq_641,who played in last train from gun hill?,Carl Benton Reid,No,plausibleqa
nq_641,who played in last train from gun hill?,Zachary Scott,No,plausibleqa
webq_938,where are people who speak arabic from?,Iraq,Yes,plausibleqa
webq_938,where are people who speak arabic from?,the Arab world,Yes,plausibleqa
webq_938,where are people who speak arabic from?,the Middle East and North Africa,Yes,plausibleqa
webq_938,where are people who speak arabic from?,the Arabian Peninsula,Yes,plausibleqa
webq_938,where are people who speak arabic from?,Egypt,No,plausibleqa
webq_938,where are people who speak arabic from?,Saudi Arabia,No,plausibleqa
webq_938,where are people who speak arabic from?,Morocco,No,plausibleqa
webq_938,where are people who speak arabic from?,Jordan,No,plausibleqa
webq_938,where are people who speak arabic from?,Yemen,No,plausibleqa
webq_938,where are people who speak arabic from?,Algeria,No,plausibleqa
webq_938,where are people who speak arabic from?,Sudan,No,plausibleqa
webq_938,where are people who speak arabic from?,Lebanon,No,plausibleqa
webq_938,where are people who speak arabic from?,Tunisia,No,plausibleqa
webq_938,where are people who speak arabic from?,Oman,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,LeBron James,Yes,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Kyrie Irving,Yes,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Evan Mobley,Yes,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Emoni Bates,Yes,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Kevin Love,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Andrew Wiggins,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Dion Waiters,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Tristan Thompson,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Bradley Beal,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Andre Drummond,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Collin Sexton,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Antawn Jamison,No,plausibleqa
webq_1057,who did the cleveland cavaliers draft?,Darius Garland,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,Eclipse,Yes,plausibleqa
webq_1596,what new movies is robert pattinson in?,Mickey 17,Yes,plausibleqa
webq_1596,what new movies is robert pattinson in?,The Batman Part II,Yes,plausibleqa
webq_1596,what new movies is robert pattinson in?,Possession (remake),Yes,plausibleqa
webq_1596,what new movies is robert pattinson in?,Tenet,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,The Lighthouse,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,Good Time,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,Damsel,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,The Souvenir: Part II,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,The Stars at Noon,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,Mission: Black,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,Untitled Bong Joon-ho Project,No,plausibleqa
webq_1596,what new movies is robert pattinson in?,Batgirl,No,plausibleqa
webq_677,what did the akkadian empire include?,Assyria,Yes,plausibleqa
webq_677,what did the akkadian empire include?,All of Mesopotamia (Sumer and Akkad),Yes,plausibleqa
webq_677,what did the akkadian empire include?,"Mesopotamia plus parts of the Levant/Syria, Anatolia, and Elam",Yes,plausibleqa
webq_677,what did the akkadian empire include?,Territory stretching from the Persian Gulf to the Mediterranean Sea,Yes,plausibleqa
webq_677,what did the akkadian empire include?,Babylon,No,plausibleqa
webq_677,what did the akkadian empire include?,Sumer,No,plausibleqa
webq_677,what did the akkadian empire include?,Elam,No,plausibleqa
webq_677,what did the akkadian empire include?,Ebla,No,plausibleqa
webq_677,what did the akkadian empire include?,Gutium,No,plausibleqa
webq_677,what did the akkadian empire include?,Mari,No,plausibleqa
webq_677,what did the akkadian empire include?,Ur,No,plausibleqa
webq_677,what did the akkadian empire include?,Lagash,No,plausibleqa
webq_677,what did the akkadian empire include?,Uruk,No,plausibleqa
webq_677,what did the akkadian empire include?,Nippur,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$84.3 million,Yes,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,"$2.5 million base salary (Satya Nadella, recent years)",Yes,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,~$48.5 million total compensation (FY2023),Yes,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,~$54.9 million total compensation (FY2022),Yes,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$50 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$200 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$1 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$150 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$75 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$300 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$40 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$120 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$25 million,No,plausibleqa
nq_1466,what is the salary of the ceo of microsoft?,$100 million,No,plausibleqa
webq_528,what country borders slovakia?,Poland,Yes,plausibleqa
webq_528,what country borders slovakia?,Austria,Yes,plausibleqa
webq_528,what country borders slovakia?,Czech Republic,Yes,plausibleqa
webq_528,what country borders slovakia?,Hungary,Yes,plausibleqa
webq_528,what country borders slovakia?,Ukraine,Yes,plausibleqa
webq_528,what country borders slovakia?,Romania,No,plausibleqa
webq_528,what country borders slovakia?,Serbia,No,plausibleqa
webq_528,what country borders slovakia?,Croatia,No,plausibleqa
webq_528,what country borders slovakia?,Bulgaria,No,plausibleqa
webq_528,what country borders slovakia?,Slovenia,No,plausibleqa
webq_528,what country borders slovakia?,Germany,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Oat,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",oatmeal,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",water,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",salt,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Barley,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Rye,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Wheat,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Buckwheat,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Millet,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Quinoa,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Amaranth,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Kamut,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Spelt,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Triticale,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,autopistas,Yes,plausibleqa
nq_2617,what are the toll roads called in mexico?,autopistas de cuota,Yes,plausibleqa
nq_2617,what are the toll roads called in mexico?,carreteras de peaje,Yes,plausibleqa
nq_2617,what are the toll roads called in mexico?,cuota,Yes,plausibleqa
nq_2617,what are the toll roads called in mexico?,Carreteras de Cuota,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Vías de Pago,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Rutas de Peaje,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Caminos de Cuota,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Calzadas de Pago,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Corredores de Peaje,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Vías Rápidas,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Red de Carreteras de Cuota,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Autovías,No,plausibleqa
nq_2617,what are the toll roads called in mexico?,Ejes Viales de Peaje,No,plausibleqa
webq_511,what else did alexander graham bell invent other than the telephone?,Graphaphone,Yes,plausibleqa
webq_511,what else did alexander graham bell invent other than the telephone?,photophone,Yes,plausibleqa
webq_511,what else did alexander graham bell invent other than the telephone?,metal detector,Yes,plausibleqa
webq_511,what else did alexander graham bell invent other than the telephone?,audiometer,Yes,plausibleqa
