id,question,answer,gpt4_ground_truth,strategy
nq_2867,what are the main crops grown in the united states?,Alfalfa,No,plausibleqa
nq_54,what are three different types of hotel properties?,Botel,Yes,plausibleqa
nq_54,what are three different types of hotel properties?,Full-service,Yes,plausibleqa
nq_54,what are three different types of hotel properties?,Limited-service,Yes,plausibleqa
nq_54,what are three different types of hotel properties?,Extended-stay,Yes,plausibleqa
nq_54,what are three different types of hotel properties?,Resort,No,plausibleqa
nq_54,what are three different types of hotel properties?,Hostel,No,plausibleqa
nq_54,what are three different types of hotel properties?,Bed and Breakfast,No,plausibleqa
nq_54,what are three different types of hotel properties?,Motel,No,plausibleqa
nq_54,what are three different types of hotel properties?,Inn,No,plausibleqa
nq_54,what are three different types of hotel properties?,Lodge,No,plausibleqa
nq_54,what are three different types of hotel properties?,Guesthouse,No,plausibleqa
nq_54,what are three different types of hotel properties?,Boutique Hotel,No,plausibleqa
nq_54,what are three different types of hotel properties?,Eco-Lodge,No,plausibleqa
nq_54,what are three different types of hotel properties?,Ryokan,No,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Panama,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Belize,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Guatemala,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,El Salvador,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Honduras,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Nicaragua,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Costa Rica,Yes,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Mexico,No,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Colombia,No,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Ecuador,No,plausibleqa
webq_577,what are the 7 countries that are part of central america?,Dominican Republic,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Main belt,Yes,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,asteroids,Yes,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,minor planets,Yes,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,planetoids,Yes,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Asteroid Region,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Jupiter-Mars Orbitals,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Inner Solar System,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Kuiper Disk,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Planetary Debris Field,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Interplanetary Ring System,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Solar System Midsection,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Rocky Orbital Zone,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Celestial Body Cluster,No,plausibleqa
trivia_7407,What is the term for the thousands of rocky or icy bodies orbiting the sun between Jupiter and Mars?,Intermediate Planetoid Belt,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,the frontal lobe,Yes,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,Prefrontal cortex,Yes,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,Frontal lobe,Yes,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,Cerebral cortex (neocortex),Yes,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Parietal Lobe,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Temporal Lobe,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Basal Ganglia,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Cerebellum,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Hippocampus,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Amygdala,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Thalamus,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Brainstem,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Insula,No,plausibleqa
nq_798,what part of brain is responsible for complex thinking?,The Anterior Cingulate Cortex,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Dust,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,volcanoes,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,wildfires,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,dust storms,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,pollen and spores from plants,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,decaying organic matter and wetlands,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,lightning,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,radon from rocks and soil,Yes,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Volcanic Eruptions,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Ocean Waves,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Plant Pollen,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Animal Dander,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Fungal Spores,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Seaweed,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Insect Fragments,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Mold,No,plausibleqa
nq_763,where do some of the natural air pollutants come from?,Algal Blooms,No,plausibleqa
nq_3004,the names of the beaches on d day?,Juno Beach,Yes,plausibleqa
nq_3004,the names of the beaches on d day?,Utah,Yes,plausibleqa
nq_3004,the names of the beaches on d day?,Omaha,Yes,plausibleqa
nq_3004,the names of the beaches on d day?,Gold,Yes,plausibleqa
nq_3004,the names of the beaches on d day?,Juno,Yes,plausibleqa
nq_3004,the names of the beaches on d day?,Sword,Yes,plausibleqa
nq_3004,the names of the beaches on d day?,Omaha Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Utah Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Gold Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Sword Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Normandy Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Anzio Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Salerno Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Tarawa Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Iwo Jima Beach,No,plausibleqa
nq_3004,the names of the beaches on d day?,Dieppe Beach,No,plausibleqa
webq_1940,what form of government does canada?,Federation,Yes,plausibleqa
webq_1940,what form of government does canada?,federal parliamentary democracy and constitutional monarchy,Yes,plausibleqa
webq_1940,what form of government does canada?,constitutional monarchy,Yes,plausibleqa
webq_1940,what form of government does canada?,parliamentary democracy under the Westminster system,Yes,plausibleqa
webq_1940,what form of government does canada?,Parliamentary Democracy,No,plausibleqa
webq_1940,what form of government does canada?,Representative Democracy,No,plausibleqa
webq_1940,what form of government does canada?,Confederacy,No,plausibleqa
webq_1940,what form of government does canada?,Presidential System,No,plausibleqa
webq_1940,what form of government does canada?,Theocracy,No,plausibleqa
webq_1940,what form of government does canada?,Oligarchy,No,plausibleqa
webq_1940,what form of government does canada?,Direct Democracy,No,plausibleqa
webq_1940,what form of government does canada?,Absolute Monarchy,No,plausibleqa
webq_1940,what form of government does canada?,Aristocracy,No,plausibleqa
webq_320,what to see near grand canyon?,Grandview Mine,Yes,plausibleqa
webq_320,what to see near grand canyon?,Antelope Canyon,Yes,plausibleqa
webq_320,what to see near grand canyon?,Horseshoe Bend,Yes,plausibleqa
webq_320,what to see near grand canyon?,Lake Powell & Glen Canyon Dam,Yes,plausibleqa
webq_320,what to see near grand canyon?,Monument Valley,Yes,plausibleqa
webq_320,what to see near grand canyon?,Sedona (Red Rock Country),Yes,plausibleqa
webq_320,what to see near grand canyon?,Zion National Park,Yes,plausibleqa
webq_320,what to see near grand canyon?,Bryce Canyon National Park,Yes,plausibleqa
webq_320,what to see near grand canyon?,Hoover Dam,Yes,plausibleqa
webq_320,what to see near grand canyon?,Havasu Falls (permit required),Yes,plausibleqa
webq_320,what to see near grand canyon?,Grand Canyon Skywalk (Grand Canyon West),Yes,plausibleqa
webq_320,what to see near grand canyon?,Wupatki and Sunset Crater Volcano National Monuments,Yes,plausibleqa
webq_320,what to see near grand canyon?,"Vermilion Cliffs (Marble Canyon, Navajo Bridge, Lees Ferry)",Yes,plausibleqa
webq_320,what to see near grand canyon?,Sedona,No,plausibleqa
webq_320,what to see near grand canyon?,Lake Powell,No,plausibleqa
webq_320,what to see near grand canyon?,Glen Canyon National Recreation Area,No,plausibleqa
webq_320,what to see near grand canyon?,Wupatki National Monument,No,plausibleqa
webq_320,what to see near grand canyon?,Walnut Canyon National Monument,No,plausibleqa
webq_320,what to see near grand canyon?,Petrified Forest National Park,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Writer,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,anatomy,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,mechanics,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,optics,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,hydraulics,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,geology,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,botany,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,aerodynamics,Yes,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Engineer,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Anatomist,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Mathematician,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Biologist,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Physicist,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Geologist,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Astronomer,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Botanist,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Zoologist,No,plausibleqa
webq_706,what area of science did leonardo da vinci study?,Meteorologist,No,plausibleqa
webq_1012,where do they speak tibetan?,Tibet,Yes,plausibleqa
webq_1012,where do they speak tibetan?,"Tibet Autonomous Region and Tibetan areas of western China (Qinghai, Sichuan, Gansu, Yunnan)",Yes,plausibleqa
webq_1012,where do they speak tibetan?,"Northern India (Ladakh, Himachal Pradesh, Sikkim, Arunachal Pradesh)",Yes,plausibleqa
webq_1012,where do they speak tibetan?,Nepal (Himalayan regions),Yes,plausibleqa
webq_1012,where do they speak tibetan?,Bhutan,Yes,plausibleqa
webq_1012,where do they speak tibetan?,Northern Pakistan (Baltistan),Yes,plausibleqa
webq_1012,where do they speak tibetan?,Nepal,No,plausibleqa
webq_1012,where do they speak tibetan?,India,No,plausibleqa
webq_1012,where do they speak tibetan?,Mongolia,No,plausibleqa
webq_1012,where do they speak tibetan?,China,No,plausibleqa
webq_1012,where do they speak tibetan?,Pakistan,No,plausibleqa
webq_1012,where do they speak tibetan?,Myanmar (Burma),No,plausibleqa
webq_1012,where do they speak tibetan?,Ladakh (India),No,plausibleqa
webq_1012,where do they speak tibetan?,Sikkim (India),No,plausibleqa
webq_1012,where do they speak tibetan?,Mustang (Nepal),No,plausibleqa
nq_1092,where is arachidonic acid found in the body?,brain,Yes,plausibleqa
nq_1092,where is arachidonic acid found in the body?,Esterified in cell membrane phospholipids (primarily at the sn-2 position),Yes,plausibleqa
nq_1092,where is arachidonic acid found in the body?,Especially in phosphatidylinositol and other glycerophospholipids,Yes,plausibleqa
